review,rating,date,bank,source
always updating bad stability,1,2025-11-17 22:48:46,Dashen,Google Play
"it say's disable developer option, i disabled it but its not working still",1,2025-11-17 11:23:29,Dashen,Google Play
with the super app evry thing i need is just a tap away,5,2025-11-17 08:39:31,Dashen,Google Play
nice,5,2025-11-16 20:59:15,Dashen,Google Play
eyita tips,1,2025-11-15 15:38:49,Dashen,Google Play
clear and presize,5,2025-11-15 14:47:13,Dashen,Google Play
smooth and easy!!!,5,2025-11-14 13:42:09,Dashen,Google Play
I have had an amazing experience with this app;ot os convenient and easy to use,5,2025-11-14 13:37:45,Dashen,Google Play
"All in One Super App with smooth navigation, transaction and lifestyle services",5,2025-11-14 13:30:57,Dashen,Google Play
Very nice App.,5,2025-11-14 13:19:23,Dashen,Google Play
system failure transfer to others account,2,2025-11-13 23:12:49,Dashen,Google Play
thank you,1,2025-11-13 16:54:07,Dashen,Google Play
"Only the UI/UX is good, but it doesn't function properly. It's a shame that a leading tech bank has such an app. Amole is far better.",1,2025-11-13 15:33:36,Dashen,Google Play
"excellent app. to use perfectlly to pay,transfer,tele airtime and so on.",5,2025-11-12 18:52:55,Dashen,Google Play
wow dashen bank super app,5,2025-11-12 12:20:07,Dashen,Google Play
"This so-called “Super App” is a complete disappointment. It’s confusing, slow, and full of glitches honestly, it feels like it was designed to test people’s patience, not to help them bank. Calling it “super” is a joke; it’s one of the most useless apps I’ve ever used.",1,2025-11-11 17:57:21,Dashen,Google Play
Best Mobile Banking App in Ethiopia .,5,2025-11-11 17:42:25,Dashen,Google Play
very nice app I have ever seen,5,2025-11-10 23:06:02,Dashen,Google Play
NASTY BANK . EVEN THE SUPPER APP IS NOT WORKING WELL. WHEN I AM CALLING THEM THEY ARE NOT RESPONSE . PLEASE DON'T USE THIS APP BECAUSE YOU WILL LOSS YOU TIME ;ENERGY AND EVERYTHING . HOPELESS Bank .,1,2025-11-10 19:19:34,Dashen,Google Play
it's good but is not fast,5,2025-11-09 16:40:07,Dashen,Google Play
your financial system must improved,4,2025-11-09 15:13:07,Dashen,Google Play
your service is too good,5,2025-11-09 08:18:32,Dashen,Google Play
good experience,5,2025-11-09 08:15:48,Dashen,Google Play
ok,5,2025-11-08 17:41:24,Dashen,Google Play
"Amazing app, 👏",5,2025-11-07 21:44:28,Dashen,Google Play
wooow,5,2025-11-07 17:39:57,Dashen,Google Play
ok,5,2025-11-07 16:44:00,Dashen,Google Play
Nice app,5,2025-11-07 13:08:16,Dashen,Google Play
best,5,2025-11-07 11:26:32,Dashen,Google Play
"easy to use, friendly",5,2025-11-06 20:34:55,Dashen,Google Play
"12yr more LC, UCP & ICC & loan",5,2025-11-06 15:47:23,Dashen,Google Play
"not attractive and friendly app. Check Awash, CBE apps",1,2025-11-06 14:19:27,Dashen,Google Play
amzing,5,2025-11-06 11:04:59,Dashen,Google Play
"The Dashen Super App is very impressive. It is fast, easy to use, and provides smooth access to all essential banking services. Money transfer, bill payment, balance check, and other features work efficiently without issues. The design is clean and user-friendly. Great step forward in digital banking — keep up the good work, Dashen Bank!",5,2025-11-05 20:11:36,Dashen,Google Play
betam kerfafa naw,1,2025-11-05 16:47:58,Dashen,Google Play
exceptional,5,2025-11-05 16:34:30,Dashen,Google Play
worst app ever,1,2025-11-05 15:34:32,Dashen,Google Play
"Dashen, always two step ahead.",5,2025-11-05 15:33:19,Dashen,Google Play
"Please try to fix the barrier between other banks specially with ""Commercial bank of Ethiopia""",3,2025-11-05 14:05:15,Dashen,Google Play
👍,5,2025-11-05 13:35:38,Dashen,Google Play
i am using,5,2025-11-05 13:21:24,Dashen,Google Play
It is a wonderful App developed by a local talent. It deserves an appreciation. It will continue to evolve with new exciting features.,5,2025-11-05 09:51:46,Dashen,Google Play
wonderful app,5,2025-11-05 09:03:34,Dashen,Google Play
"i love the app it features are perfect, but it asks to update too many times to activate your need to visit a nearest branch and that takes time. other than that the app is great I like it",5,2025-11-05 08:25:51,Dashen,Google Play
go ahead,5,2025-11-05 07:49:30,Dashen,Google Play
its supper,5,2025-11-04 19:47:11,Dashen,Google Play
Good,5,2025-11-04 19:38:19,Dashen,Google Play
it's so boring,1,2025-11-04 18:37:56,Dashen,Google Play
Dashen Bank Super App is the latest version of online banking system that is the gift from Dashen bank for us Thanks to Dashen,5,2025-11-04 16:07:00,Dashen,Google Play
"i rarely leave reviews, but this app truely deserves one.it's efficient ,secure , reliable and makes fanancial tasks effortless.definitely 5 stars for this exceptional app",5,2025-11-04 15:35:15,Dashen,Google Play
it has improved very much lately its working more and getting better but yet it is not fully fixed some time at night it doesn't work..i think the problem is it was launched too early.,3,2025-11-04 14:32:40,Dashen,Google Play
Amazing,5,2025-11-03 16:36:28,Dashen,Google Play
wow dashen bank,5,2025-11-03 10:52:11,Dashen,Google Play
ብዙ ነጉር ይቀረዋል ወደ አፑ ስገባ በጣም ይዘገያል ባጭሩ ቀርፋፋ ነው,4,2025-11-02 15:58:57,Dashen,Google Play
"I just updated my app to the latest version and I couldn't even see my balance, send money or do anything. It says service is unavailable and it will be fixed soon.",5,2025-11-01 12:55:50,Dashen,Google Play
it's too slow,1,2025-11-01 12:50:25,Dashen,Google Play
"Before the recent update, this app was great. Now, the home page is cluttered with promotions and banners, which really hurts the experience. I think the app stopped being banking app and started only to promote b/c 95% of the app is only ads, also full of bugs",1,2025-11-01 11:56:49,Dashen,Google Play
"This might be the worst banking app I've ever used I dont know why kind of bug it is but suddenly the apps stops working it says ""Temporarily unavailable"" for a simple feature like viewing account balance and in person visit was no help it took them longer than 2 hours to fix it and even after that 2 weeks later the same problem just because of this I'm going to stop using the bank altogether which is a shame because it's a decent bank",1,2025-11-01 09:46:53,Dashen,Google Play
Nice app,5,2025-11-01 07:19:03,Dashen,Google Play
The worst app ever. Extremely unreliable. Such a shame for a big bank.,1,2025-10-31 19:59:12,Dashen,Google Play
app is too slow not opening fast,1,2025-10-31 00:20:28,Dashen,Google Play
good,5,2025-10-30 21:18:36,Dashen,Google Play
"it's seems to have some improvements, I don't know what's going on with this app sometimes get collapseed. This is not expected from Dashen bank, which is amongst from famous and greatest banks.",1,2025-10-30 17:55:02,Dashen,Google Play
very nise good,5,2025-10-30 16:17:37,Dashen,Google Play
very interesting,5,2025-10-30 11:57:02,Dashen,Google Play
what your emplyees tell as about the app when they came to our store and what actually the app is different,1,2025-10-30 10:40:08,Dashen,Google Play
Excellent promotion,5,2025-10-30 07:18:27,Dashen,Google Play
viry good,5,2025-10-29 18:37:54,Dashen,Google Play
"Dashen Bank Super App is incredibly convenient! Easy to use, fast, and reliable – a great app to manage everything in one place.",5,2025-10-29 13:12:01,Dashen,Google Play
it is the worst app ever istg 🤮🤮🤮,1,2025-10-29 04:06:49,Dashen,Google Play
"Dashen Super App is a game-changer with its sleek, user-friendly interface. Lightning-fast responses and seamless navigation make every task a breeze. Love the organized layout and clear features that save time daily. Fantastic work—highly recommended for effortless banking!",5,2025-10-28 17:18:01,Dashen,Google Play
"The design is clean and modern, and everything works smoothly without bugs. I love how reliable the app is it makes banking so convenient.",5,2025-10-28 16:46:47,Dashen,Google Play
"A true banking super app! The Dashen Super App combines great design, security, and an impressive range of features. Highly recommended for anyone looking for a complete digital banking experience.",5,2025-10-28 16:44:46,Dashen,Google Play
"​I appreciate that this app allowed me to access multiple services in one centralized place. Thank you, Dashen Bank!",5,2025-10-28 16:11:32,Dashen,Google Play
"This app makes my day-to-day payments so easy. Everything works perfectly, and it saves me a lot of time.",5,2025-10-28 16:10:13,Dashen,Google Play
It’s impressive how consistently the app is improving. I’ve been using it for months and they have improved a lot in terms of not only beauty but also performance wise.,5,2025-10-28 15:50:27,Dashen,Google Play
This app has replaced several others for me. It has everything I need in one place.,5,2025-10-28 15:45:08,Dashen,Google Play
"The app has evolved impressively over time. The latest release adds dark and light modes that enhance usability and design. It’s intuitive, modern, and clearly built with the user in mind — setting a new benchmark for digital banking.",5,2025-10-28 15:40:52,Dashen,Google Play
"Dashen superapp just keeps improving. The new theme options are beautiful, and the overall experience is faster and smoother than ever",5,2025-10-28 15:38:42,Dashen,Google Play
I have been using this app for months and its easy to use and is user friendly thanks Dashen bank.,5,2025-10-28 15:36:56,Dashen,Google Play
"Finally, banking made simple! Everything I need is in one super app. A true game changer for managing my finances on the go.",5,2025-10-28 15:34:16,Dashen,Google Play
"I’ve been using the the App, and it’s been working really well for my daily transactions. Good work 👌",5,2025-10-28 15:28:36,Dashen,Google Play
"I appreciate how secure this app feels. Every transaction comes with confirmation, and I always get alerts immediately.",5,2025-10-28 15:23:09,Dashen,Google Play
I love the new dark theme it gives the app modern feel n make it more comfortable to use,5,2025-10-28 15:21:30,Dashen,Google Play
"This is amazing app, as it name ,truly supper.",5,2025-10-28 15:20:21,Dashen,Google Play
This is one of the most user friendly and impressive apps I have encountered in the banking sector,5,2025-10-28 15:19:14,Dashen,Google Play
"Amazing UI and UX, the dark mode looks absolutely awesome!",5,2025-10-28 15:16:03,Dashen,Google Play
The updated design looks amazing. I really appreciate being able to switch between dark and light mode it’s a small change that makes a big difference!,5,2025-10-28 15:11:58,Dashen,Google Play
Astonishing interface with ease of access and complete performance,5,2025-10-28 15:10:53,Dashen,Google Play
"I rarely leave reviews, but this app truly deserves one. It’s efficient, secure, and makes financial tasks effortless. Definitely a 5-star experience",5,2025-10-28 15:04:15,Dashen,Google Play
stunning UI with reliable service!,5,2025-10-28 11:23:42,Dashen,Google Play
"Super Up is the ultimate digital banking app, living up to its name with speed, efficiency, and innovation. Designed for a seamless experience, it offers lightning-fast transactions, top-tier security, and effortless financial management. With Super Up, banking has never been this smooth, smart, and super!",5,2025-10-27 12:40:59,Dashen,Google Play
"The UI is impressive, but adding an ATM withdrawal feature for cardless cash access would enhance functionality. This may require updates to the ATM system as well. Please consider this, dev team.",4,2025-10-22 15:47:51,Dashen,Google Play
What do you care about my phone's settings? Who are you to tell me what to turn off and on? It is my phone after all. This *develoler option* thing will cost you a lot of users who are willing to leave the bank once and for all. Turn this thing off. 6 you fear this is a security issue fix your side not mine.,1,2025-11-25 17:03:10,Dashen,Google Play
Exceptional Product.,5,2025-11-23 11:49:24,Dashen,Google Play
very easy app,3,2025-11-23 08:37:38,Dashen,Google Play
"The Dashen Super App is very impressive. It is fast, easy to use, and provides smooth access to all essential banking services. Money transfer, bill payment, balance check, and other features work efficiently without issues. The design is clean and user-friendly. Great step forward in digital banking — keep up the good work, Dashen Bank!..",5,2025-11-19 20:51:58,Dashen,Google Play
በጣም ፈጣን ሥቹ አስተማማኝ ወድጃዋለው,5,2025-11-18 22:05:15,Dashen,Google Play
bill payment options are limited in this app please add ethio telecom bill electric bill etc.. instead of adding nonsense in banking app,1,2025-11-18 15:03:30,Dashen,Google Play
"it's a really slow app, I'm not sure what the issue is. Even other bank transfers are not working",2,2025-11-18 13:26:04,Dashen,Google Play
always updating bad stability,1,2025-11-17 22:48:46,Dashen,Google Play
"it say's disable developer option, i disabled it but its not working still",1,2025-11-17 11:23:29,Dashen,Google Play
with the super app evry thing i need is just a tap away,5,2025-11-17 08:39:31,Dashen,Google Play
nice,5,2025-11-16 20:59:15,Dashen,Google Play
eyita tips,1,2025-11-15 15:38:49,Dashen,Google Play
clear and presize,5,2025-11-15 14:47:13,Dashen,Google Play
smooth and easy!!!,5,2025-11-14 13:42:09,Dashen,Google Play
I have had an amazing experience with this app;ot os convenient and easy to use,5,2025-11-14 13:37:45,Dashen,Google Play
"All in One Super App with smooth navigation, transaction and lifestyle services",5,2025-11-14 13:30:57,Dashen,Google Play
Very nice App.,5,2025-11-14 13:19:23,Dashen,Google Play
system failure transfer to others account,2,2025-11-13 23:12:49,Dashen,Google Play
thank you,1,2025-11-13 16:54:07,Dashen,Google Play
"Only the UI/UX is good, but it doesn't function properly. It's a shame that a leading tech bank has such an app. Amole is far better.",1,2025-11-13 15:33:36,Dashen,Google Play
"excellent app. to use perfectlly to pay,transfer,tele airtime and so on.",5,2025-11-12 18:52:55,Dashen,Google Play
wow dashen bank super app,5,2025-11-12 12:20:07,Dashen,Google Play
"This so-called “Super App” is a complete disappointment. It’s confusing, slow, and full of glitches honestly, it feels like it was designed to test people’s patience, not to help them bank. Calling it “super” is a joke; it’s one of the most useless apps I’ve ever used.",1,2025-11-11 17:57:21,Dashen,Google Play
Best Mobile Banking App in Ethiopia .,5,2025-11-11 17:42:25,Dashen,Google Play
very nice app I have ever seen,5,2025-11-10 23:06:02,Dashen,Google Play
NASTY BANK . EVEN THE SUPPER APP IS NOT WORKING WELL. WHEN I AM CALLING THEM THEY ARE NOT RESPONSE . PLEASE DON'T USE THIS APP BECAUSE YOU WILL LOSS YOU TIME ;ENERGY AND EVERYTHING . HOPELESS Bank .,1,2025-11-10 19:19:34,Dashen,Google Play
it's good but is not fast,5,2025-11-09 16:40:07,Dashen,Google Play
your financial system must improved,4,2025-11-09 15:13:07,Dashen,Google Play
your service is too good,5,2025-11-09 08:18:32,Dashen,Google Play
good experience,5,2025-11-09 08:15:48,Dashen,Google Play
ok,5,2025-11-08 17:41:24,Dashen,Google Play
"Amazing app, 👏",5,2025-11-07 21:44:28,Dashen,Google Play
wooow,5,2025-11-07 17:39:57,Dashen,Google Play
ok,5,2025-11-07 16:44:00,Dashen,Google Play
Nice app,5,2025-11-07 13:08:16,Dashen,Google Play
best,5,2025-11-07 11:26:32,Dashen,Google Play
"easy to use, friendly",5,2025-11-06 20:34:55,Dashen,Google Play
"12yr more LC, UCP & ICC & loan",5,2025-11-06 15:47:23,Dashen,Google Play
"not attractive and friendly app. Check Awash, CBE apps",1,2025-11-06 14:19:27,Dashen,Google Play
amzing,5,2025-11-06 11:04:59,Dashen,Google Play
"The Dashen Super App is very impressive. It is fast, easy to use, and provides smooth access to all essential banking services. Money transfer, bill payment, balance check, and other features work efficiently without issues. The design is clean and user-friendly. Great step forward in digital banking — keep up the good work, Dashen Bank!",5,2025-11-05 20:11:36,Dashen,Google Play
betam kerfafa naw,1,2025-11-05 16:47:58,Dashen,Google Play
exceptional,5,2025-11-05 16:34:30,Dashen,Google Play
worst app ever,1,2025-11-05 15:34:32,Dashen,Google Play
"Dashen, always two step ahead.",5,2025-11-05 15:33:19,Dashen,Google Play
"Please try to fix the barrier between other banks specially with ""Commercial bank of Ethiopia""",3,2025-11-05 14:05:15,Dashen,Google Play
👍,5,2025-11-05 13:35:38,Dashen,Google Play
i am using,5,2025-11-05 13:21:24,Dashen,Google Play
It is a wonderful App developed by a local talent. It deserves an appreciation. It will continue to evolve with new exciting features.,5,2025-11-05 09:51:46,Dashen,Google Play
wonderful app,5,2025-11-05 09:03:34,Dashen,Google Play
"i love the app it features are perfect, but it asks to update too many times to activate your need to visit a nearest branch and that takes time. other than that the app is great I like it",5,2025-11-05 08:25:51,Dashen,Google Play
go ahead,5,2025-11-05 07:49:30,Dashen,Google Play
its supper,5,2025-11-04 19:47:11,Dashen,Google Play
Good,5,2025-11-04 19:38:19,Dashen,Google Play
it's so boring,1,2025-11-04 18:37:56,Dashen,Google Play
Dashen Bank Super App is the latest version of online banking system that is the gift from Dashen bank for us Thanks to Dashen,5,2025-11-04 16:07:00,Dashen,Google Play
"i rarely leave reviews, but this app truely deserves one.it's efficient ,secure , reliable and makes fanancial tasks effortless.definitely 5 stars for this exceptional app",5,2025-11-04 15:35:15,Dashen,Google Play
it has improved very much lately its working more and getting better but yet it is not fully fixed some time at night it doesn't work..i think the problem is it was launched too early.,3,2025-11-04 14:32:40,Dashen,Google Play
Amazing,5,2025-11-03 16:36:28,Dashen,Google Play
wow dashen bank,5,2025-11-03 10:52:11,Dashen,Google Play
ብዙ ነጉር ይቀረዋል ወደ አፑ ስገባ በጣም ይዘገያል ባጭሩ ቀርፋፋ ነው,4,2025-11-02 15:58:57,Dashen,Google Play
"I just updated my app to the latest version and I couldn't even see my balance, send money or do anything. It says service is unavailable and it will be fixed soon.",5,2025-11-01 12:55:50,Dashen,Google Play
it's too slow,1,2025-11-01 12:50:25,Dashen,Google Play
"Before the recent update, this app was great. Now, the home page is cluttered with promotions and banners, which really hurts the experience. I think the app stopped being banking app and started only to promote b/c 95% of the app is only ads, also full of bugs",1,2025-11-01 11:56:49,Dashen,Google Play
"This might be the worst banking app I've ever used I dont know why kind of bug it is but suddenly the apps stops working it says ""Temporarily unavailable"" for a simple feature like viewing account balance and in person visit was no help it took them longer than 2 hours to fix it and even after that 2 weeks later the same problem just because of this I'm going to stop using the bank altogether which is a shame because it's a decent bank",1,2025-11-01 09:46:53,Dashen,Google Play
Nice app,5,2025-11-01 07:19:03,Dashen,Google Play
The worst app ever. Extremely unreliable. Such a shame for a big bank.,1,2025-10-31 19:59:12,Dashen,Google Play
app is too slow not opening fast,1,2025-10-31 00:20:28,Dashen,Google Play
good,5,2025-10-30 21:18:36,Dashen,Google Play
"it's seems to have some improvements, I don't know what's going on with this app sometimes get collapseed. This is not expected from Dashen bank, which is amongst from famous and greatest banks.",1,2025-10-30 17:55:02,Dashen,Google Play
very nise good,5,2025-10-30 16:17:37,Dashen,Google Play
very interesting,5,2025-10-30 11:57:02,Dashen,Google Play
what your emplyees tell as about the app when they came to our store and what actually the app is different,1,2025-10-30 10:40:08,Dashen,Google Play
Excellent promotion,5,2025-10-30 07:18:27,Dashen,Google Play
viry good,5,2025-10-29 18:37:54,Dashen,Google Play
"Dashen Bank Super App is incredibly convenient! Easy to use, fast, and reliable – a great app to manage everything in one place.",5,2025-10-29 13:12:01,Dashen,Google Play
it is the worst app ever istg 🤮🤮🤮,1,2025-10-29 04:06:49,Dashen,Google Play
"Dashen Super App is a game-changer with its sleek, user-friendly interface. Lightning-fast responses and seamless navigation make every task a breeze. Love the organized layout and clear features that save time daily. Fantastic work—highly recommended for effortless banking!",5,2025-10-28 17:18:01,Dashen,Google Play
"The design is clean and modern, and everything works smoothly without bugs. I love how reliable the app is it makes banking so convenient.",5,2025-10-28 16:46:47,Dashen,Google Play
"A true banking super app! The Dashen Super App combines great design, security, and an impressive range of features. Highly recommended for anyone looking for a complete digital banking experience.",5,2025-10-28 16:44:46,Dashen,Google Play
"​I appreciate that this app allowed me to access multiple services in one centralized place. Thank you, Dashen Bank!",5,2025-10-28 16:11:32,Dashen,Google Play
"This app makes my day-to-day payments so easy. Everything works perfectly, and it saves me a lot of time.",5,2025-10-28 16:10:13,Dashen,Google Play
It’s impressive how consistently the app is improving. I’ve been using it for months and they have improved a lot in terms of not only beauty but also performance wise.,5,2025-10-28 15:50:27,Dashen,Google Play
This app has replaced several others for me. It has everything I need in one place.,5,2025-10-28 15:45:08,Dashen,Google Play
"The app has evolved impressively over time. The latest release adds dark and light modes that enhance usability and design. It’s intuitive, modern, and clearly built with the user in mind — setting a new benchmark for digital banking.",5,2025-10-28 15:40:52,Dashen,Google Play
"Dashen superapp just keeps improving. The new theme options are beautiful, and the overall experience is faster and smoother than ever",5,2025-10-28 15:38:42,Dashen,Google Play
I have been using this app for months and its easy to use and is user friendly thanks Dashen bank.,5,2025-10-28 15:36:56,Dashen,Google Play
"Finally, banking made simple! Everything I need is in one super app. A true game changer for managing my finances on the go.",5,2025-10-28 15:34:16,Dashen,Google Play
"I’ve been using the the App, and it’s been working really well for my daily transactions. Good work 👌",5,2025-10-28 15:28:36,Dashen,Google Play
"I appreciate how secure this app feels. Every transaction comes with confirmation, and I always get alerts immediately.",5,2025-10-28 15:23:09,Dashen,Google Play
I love the new dark theme it gives the app modern feel n make it more comfortable to use,5,2025-10-28 15:21:30,Dashen,Google Play
"This is amazing app, as it name ,truly supper.",5,2025-10-28 15:20:21,Dashen,Google Play
This is one of the most user friendly and impressive apps I have encountered in the banking sector,5,2025-10-28 15:19:14,Dashen,Google Play
"Amazing UI and UX, the dark mode looks absolutely awesome!",5,2025-10-28 15:16:03,Dashen,Google Play
The updated design looks amazing. I really appreciate being able to switch between dark and light mode it’s a small change that makes a big difference!,5,2025-10-28 15:11:58,Dashen,Google Play
Astonishing interface with ease of access and complete performance,5,2025-10-28 15:10:53,Dashen,Google Play
"I rarely leave reviews, but this app truly deserves one. It’s efficient, secure, and makes financial tasks effortless. Definitely a 5-star experience",5,2025-10-28 15:04:15,Dashen,Google Play
stunning UI with reliable service!,5,2025-10-28 11:23:42,Dashen,Google Play
"Super Up is the ultimate digital banking app, living up to its name with speed, efficiency, and innovation. Designed for a seamless experience, it offers lightning-fast transactions, top-tier security, and effortless financial management. With Super Up, banking has never been this smooth, smart, and super!",5,2025-10-27 12:40:59,Dashen,Google Play
"The UI is impressive, but adding an ATM withdrawal feature for cardless cash access would enhance functionality. This may require updates to the ATM system as well. Please consider this, dev team.",4,2025-10-22 15:47:51,Dashen,Google Play
What do you care about my phone's settings? Who are you to tell me what to turn off and on? It is my phone after all. This *develoler option* thing will cost you a lot of users who are willing to leave the bank once and for all. Turn this thing off. 6 you fear this is a security issue fix your side not mine.,1,2025-11-25 17:03:10,Dashen,Google Play
Exceptional Product.,5,2025-11-23 11:49:24,Dashen,Google Play
very easy app,3,2025-11-23 08:37:38,Dashen,Google Play
"The Dashen Super App is very impressive. It is fast, easy to use, and provides smooth access to all essential banking services. Money transfer, bill payment, balance check, and other features work efficiently without issues. The design is clean and user-friendly. Great step forward in digital banking — keep up the good work, Dashen Bank!..",5,2025-11-19 20:51:58,Dashen,Google Play
በጣም ፈጣን ሥቹ አስተማማኝ ወድጃዋለው,5,2025-11-18 22:05:15,Dashen,Google Play
bill payment options are limited in this app please add ethio telecom bill electric bill etc.. instead of adding nonsense in banking app,1,2025-11-18 15:03:30,Dashen,Google Play
"it's a really slow app, I'm not sure what the issue is. Even other bank transfers are not working",2,2025-11-18 13:26:04,Dashen,Google Play
always updating bad stability,1,2025-11-17 22:48:46,Dashen,Google Play
"it say's disable developer option, i disabled it but its not working still",1,2025-11-17 11:23:29,Dashen,Google Play
with the super app evry thing i need is just a tap away,5,2025-11-17 08:39:31,Dashen,Google Play
nice,5,2025-11-16 20:59:15,Dashen,Google Play
eyita tips,1,2025-11-15 15:38:49,Dashen,Google Play
clear and presize,5,2025-11-15 14:47:13,Dashen,Google Play
smooth and easy!!!,5,2025-11-14 13:42:09,Dashen,Google Play
I have had an amazing experience with this app;ot os convenient and easy to use,5,2025-11-14 13:37:45,Dashen,Google Play
"All in One Super App with smooth navigation, transaction and lifestyle services",5,2025-11-14 13:30:57,Dashen,Google Play
Very nice App.,5,2025-11-14 13:19:23,Dashen,Google Play
system failure transfer to others account,2,2025-11-13 23:12:49,Dashen,Google Play
thank you,1,2025-11-13 16:54:07,Dashen,Google Play
"Only the UI/UX is good, but it doesn't function properly. It's a shame that a leading tech bank has such an app. Amole is far better.",1,2025-11-13 15:33:36,Dashen,Google Play
"excellent app. to use perfectlly to pay,transfer,tele airtime and so on.",5,2025-11-12 18:52:55,Dashen,Google Play
wow dashen bank super app,5,2025-11-12 12:20:07,Dashen,Google Play
"This so-called “Super App” is a complete disappointment. It’s confusing, slow, and full of glitches honestly, it feels like it was designed to test people’s patience, not to help them bank. Calling it “super” is a joke; it’s one of the most useless apps I’ve ever used.",1,2025-11-11 17:57:21,Dashen,Google Play
Best Mobile Banking App in Ethiopia .,5,2025-11-11 17:42:25,Dashen,Google Play
very nice app I have ever seen,5,2025-11-10 23:06:02,Dashen,Google Play
NASTY BANK . EVEN THE SUPPER APP IS NOT WORKING WELL. WHEN I AM CALLING THEM THEY ARE NOT RESPONSE . PLEASE DON'T USE THIS APP BECAUSE YOU WILL LOSS YOU TIME ;ENERGY AND EVERYTHING . HOPELESS Bank .,1,2025-11-10 19:19:34,Dashen,Google Play
it's good but is not fast,5,2025-11-09 16:40:07,Dashen,Google Play
your financial system must improved,4,2025-11-09 15:13:07,Dashen,Google Play
your service is too good,5,2025-11-09 08:18:32,Dashen,Google Play
good experience,5,2025-11-09 08:15:48,Dashen,Google Play
ok,5,2025-11-08 17:41:24,Dashen,Google Play
"Amazing app, 👏",5,2025-11-07 21:44:28,Dashen,Google Play
wooow,5,2025-11-07 17:39:57,Dashen,Google Play
ok,5,2025-11-07 16:44:00,Dashen,Google Play
Nice app,5,2025-11-07 13:08:16,Dashen,Google Play
best,5,2025-11-07 11:26:32,Dashen,Google Play
"easy to use, friendly",5,2025-11-06 20:34:55,Dashen,Google Play
"12yr more LC, UCP & ICC & loan",5,2025-11-06 15:47:23,Dashen,Google Play
"not attractive and friendly app. Check Awash, CBE apps",1,2025-11-06 14:19:27,Dashen,Google Play
amzing,5,2025-11-06 11:04:59,Dashen,Google Play
"The Dashen Super App is very impressive. It is fast, easy to use, and provides smooth access to all essential banking services. Money transfer, bill payment, balance check, and other features work efficiently without issues. The design is clean and user-friendly. Great step forward in digital banking — keep up the good work, Dashen Bank!",5,2025-11-05 20:11:36,Dashen,Google Play
betam kerfafa naw,1,2025-11-05 16:47:58,Dashen,Google Play
exceptional,5,2025-11-05 16:34:30,Dashen,Google Play
worst app ever,1,2025-11-05 15:34:32,Dashen,Google Play
"Dashen, always two step ahead.",5,2025-11-05 15:33:19,Dashen,Google Play
"Please try to fix the barrier between other banks specially with ""Commercial bank of Ethiopia""",3,2025-11-05 14:05:15,Dashen,Google Play
👍,5,2025-11-05 13:35:38,Dashen,Google Play
i am using,5,2025-11-05 13:21:24,Dashen,Google Play
It is a wonderful App developed by a local talent. It deserves an appreciation. It will continue to evolve with new exciting features.,5,2025-11-05 09:51:46,Dashen,Google Play
wonderful app,5,2025-11-05 09:03:34,Dashen,Google Play
"i love the app it features are perfect, but it asks to update too many times to activate your need to visit a nearest branch and that takes time. other than that the app is great I like it",5,2025-11-05 08:25:51,Dashen,Google Play
go ahead,5,2025-11-05 07:49:30,Dashen,Google Play
its supper,5,2025-11-04 19:47:11,Dashen,Google Play
Good,5,2025-11-04 19:38:19,Dashen,Google Play
it's so boring,1,2025-11-04 18:37:56,Dashen,Google Play
Dashen Bank Super App is the latest version of online banking system that is the gift from Dashen bank for us Thanks to Dashen,5,2025-11-04 16:07:00,Dashen,Google Play
"i rarely leave reviews, but this app truely deserves one.it's efficient ,secure , reliable and makes fanancial tasks effortless.definitely 5 stars for this exceptional app",5,2025-11-04 15:35:15,Dashen,Google Play
it has improved very much lately its working more and getting better but yet it is not fully fixed some time at night it doesn't work..i think the problem is it was launched too early.,3,2025-11-04 14:32:40,Dashen,Google Play
Amazing,5,2025-11-03 16:36:28,Dashen,Google Play
wow dashen bank,5,2025-11-03 10:52:11,Dashen,Google Play
ብዙ ነጉር ይቀረዋል ወደ አፑ ስገባ በጣም ይዘገያል ባጭሩ ቀርፋፋ ነው,4,2025-11-02 15:58:57,Dashen,Google Play
"I just updated my app to the latest version and I couldn't even see my balance, send money or do anything. It says service is unavailable and it will be fixed soon.",5,2025-11-01 12:55:50,Dashen,Google Play
it's too slow,1,2025-11-01 12:50:25,Dashen,Google Play
"Before the recent update, this app was great. Now, the home page is cluttered with promotions and banners, which really hurts the experience. I think the app stopped being banking app and started only to promote b/c 95% of the app is only ads, also full of bugs",1,2025-11-01 11:56:49,Dashen,Google Play
"This might be the worst banking app I've ever used I dont know why kind of bug it is but suddenly the apps stops working it says ""Temporarily unavailable"" for a simple feature like viewing account balance and in person visit was no help it took them longer than 2 hours to fix it and even after that 2 weeks later the same problem just because of this I'm going to stop using the bank altogether which is a shame because it's a decent bank",1,2025-11-01 09:46:53,Dashen,Google Play
Nice app,5,2025-11-01 07:19:03,Dashen,Google Play
The worst app ever. Extremely unreliable. Such a shame for a big bank.,1,2025-10-31 19:59:12,Dashen,Google Play
app is too slow not opening fast,1,2025-10-31 00:20:28,Dashen,Google Play
good,5,2025-10-30 21:18:36,Dashen,Google Play
"it's seems to have some improvements, I don't know what's going on with this app sometimes get collapseed. This is not expected from Dashen bank, which is amongst from famous and greatest banks.",1,2025-10-30 17:55:02,Dashen,Google Play
